Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
1599436800,9/7/20,ETHUSD,352.51,358.5,323.4,353.39,91143.03,31209217.39
1599350400,9/6/20,ETHUSD,335.38,359.9,316.6,352.51,123832.61,42310936.12
1599264000,9/5/20,ETHUSD,385.82,394.8,311.04,335.38,279136.2,97111729.26
1599177600,9/4/20,ETHUSD,382.43,400.79,360.9,385.82,139522.49,53625027.59
1599091200,9/3/20,ETHUSD,439.81,450,371.21,382.43,227343.47,92959446.2
1599004800,9/2/20,ETHUSD,475.81,481,422,439.81,171821.4,76786005.43
1598918400,9/1/20,ETHUSD,433.98,489.57,428.68,475.81,133872.91,62581671.25
1598832000,8/31/20,ETHUSD,428.72,439,417.77,433.98,61101.49,26315853.06
1598745600,8/30/20,ETHUSD,398.69,429.5,398.39,428.72,62024.76,25834859.01
1598659200,8/29/20,ETHUSD,395.56,405.87,392.3,398.69,46298.22,18511007.04
1598572800,8/28/20,ETHUSD,383.16,398.32,380.01,395.56,45660.18,17902193.63
1598486400,8/27/20,ETHUSD,385.71,396.85,371.6,383.16,61708.65,23696771.79
1598400000,8/26/20,ETHUSD,383.01,393.56,377.18,385.71,72131.19,27867328.4
1598313600,8/25/20,ETHUSD,407.92,409.15,370.05,383.01,112725.15,43375110.92
1598227200,8/24/20,ETHUSD,390.64,410.98,387.61,407.92,66322.99,26681162.68
1598140800,8/23/20,ETHUSD,395.52,397.09,383.73,390.64,28001.41,10979111.34
1598054400,8/22/20,ETHUSD,387.83,396.9,378.98,395.52,57008.74,22088242.65
1597968000,8/21/20,ETHUSD,416.2,419.08,385,387.83,85385.53,34254223.28
1597881600,8/20/20,ETHUSD,407.57,419.54,402.48,416.2,58454.61,24094944.72
1597795200,8/19/20,ETHUSD,422.62,426.5,393.33,407.57,91227.61,37259109.96
1597708800,8/18/20,ETHUSD,431.35,434.2,412.11,422.62,77628.97,32953901.83
1597622400,8/17/20,ETHUSD,433.67,447.44,420.51,431.35,70593.78,30552232.96
1597536000,8/16/20,ETHUSD,432.39,437.49,412.48,433.67,64246.02,27263335.11
1597449600,8/15/20,ETHUSD,438.68,443.54,427,432.39,46133.48,20069051.49
1597363200,8/14/20,ETHUSD,424.87,445.08,418.1,438.68,92451.04,39833231.42
1597276800,8/13/20,ETHUSD,387.15,432.22,376.78,424.87,154367.66,62038868.88
1597190400,8/12/20,ETHUSD,378.97,389.47,364.25,387.15,62909.8,23998258.65
1597104000,8/11/20,ETHUSD,395.9,398.38,367,378.97,109253.64,41960284.71
1597017600,8/10/20,ETHUSD,390.33,400,384.97,395.9,53652.14,21164227.9
1596931200,8/9/20,ETHUSD,397.4,400.35,381.06,390.33,44561.73,17453305.99
1596844800,8/8/20,ETHUSD,379.67,397.4,376.04,397.4,46663.63,18067342.68
1596758400,8/7/20,ETHUSD,395.17,399,363.22,379.67,86725.3,33057785.23
1596672000,8/6/20,ETHUSD,401.25,403.77,391.5,395.17,42415.06,16838283.33
1596585600,8/5/20,ETHUSD,389.91,407.89,384.24,401.25,71784.56,28494089.78
1596499200,8/4/20,ETHUSD,386.21,403.52,381.1,389.91,90678.56,35531039
1596412800,8/3/20,ETHUSD,372.17,398.29,367,386.21,92318.17,35864577.97
1596326400,8/2/20,ETHUSD,387.57,416.39,300,372.17,225549.51,85165223.66
1596240000,8/1/20,ETHUSD,347,394.07,343.9,387.57,115978.81,43033344.74
1596153600,7/31/20,ETHUSD,335.25,349.74,328.77,347,74692.39,25439926.65
1596067200,7/30/20,ETHUSD,318.18,343,314.68,335.25,83409.87,27423810.94
1595980800,7/29/20,ETHUSD,317.43,325.5,313.31,318.18,58271.03,18690481.1
1595894400,7/28/20,ETHUSD,322.44,327.23,306.35,317.43,96728.73,30671326.9
1595808000,7/27/20,ETHUSD,311.52,334.28,307.7,322.44,183440.17,58995842.89
1595721600,7/26/20,ETHUSD,305.89,319.83,300.48,311.52,101689.72,31524925.36
1595635200,7/25/20,ETHUSD,279.42,309.94,279.42,305.89,97505.64,28830427.1
1595548800,7/24/20,ETHUSD,275.59,287.91,268.57,279.42,85501.7,23862049.97
1595462400,7/23/20,ETHUSD,264.53,281.43,260.37,275.59,110724.23,29913751.73
1595376000,7/22/20,ETHUSD,246.01,269.5,242.18,264.53,63931.61,16269123.03
1595289600,7/21/20,ETHUSD,236.19,247,235.74,246.01,60144.42,14634379.01
1595203200,7/20/20,ETHUSD,239.25,239.88,234.3,236.19,28616.32,6801918.97
1595116800,7/19/20,ETHUSD,235.8,240.11,233.41,239.25,19368.86,4579162.78
1595030400,7/18/20,ETHUSD,232.79,237.01,232.29,235.8,18441.92,4329847.46
1594944000,7/17/20,ETHUSD,233.73,234.4,231.54,232.79,23918.19,5565295.54
1594857600,7/16/20,ETHUSD,238.37,239.11,229.75,233.73,42144.57,9833945.56
1594771200,7/15/20,ETHUSD,240.35,241.28,236.58,238.37,30354.89,7239440.55
1594684800,7/14/20,ETHUSD,239.42,241.9,236.89,240.35,25030.4,5995768.11
1594598400,7/13/20,ETHUSD,243,245.26,237.46,239.42,57063.37,13781865.83
1594512000,7/12/20,ETHUSD,239.24,243.98,236.75,243,37886.54,9088104.89
1594425600,7/11/20,ETHUSD,241.12,241.52,237.61,239.24,16886.03,4047271.58
1594339200,7/10/20,ETHUSD,241.89,242.02,235.33,241.12,34480.3,8232776.33
1594252800,7/9/20,ETHUSD,246.97,247.85,237.81,241.89,53383.08,12963962.65
1594166400,7/8/20,ETHUSD,239.34,248.9,237.87,246.97,51488.85,12596408.27
1594080000,7/7/20,ETHUSD,241.84,243.7,234.54,239.34,60652.59,14510062.6
1593993600,7/6/20,ETHUSD,227.96,242.3,227,241.84,80191.82,18933249.86
1593907200,7/5/20,ETHUSD,229.25,229.97,223.57,227.96,23550.48,5329257.44
1593820800,7/4/20,ETHUSD,225.01,230.68,224.52,229.25,19134.31,4375538.86
1593734400,7/3/20,ETHUSD,226.41,228.27,224.3,225.01,16970.44,3845361.83
1593648000,7/2/20,ETHUSD,231.11,232.07,223,226.41,49477.15,11248262.95
1593561600,7/1/20,ETHUSD,225.68,233,224.16,231.11,39744.94,9108869.53
1593475200,6/30/20,ETHUSD,227.8,228.78,222.8,225.68,32825.64,7401524.4
1593388800,6/29/20,ETHUSD,224.99,229.82,221.19,227.8,45111.47,10154513.28
1593302400,6/28/20,ETHUSD,220.63,227.57,217.8,224.99,37603.33,8397389.49
1593216000,6/27/20,ETHUSD,229.36,230.89,215.9,220.63,60078.76,13406677.03
1593129600,6/26/20,ETHUSD,232.32,233.19,226.86,229.36,44305.66,10195453.18
1593043200,6/25/20,ETHUSD,234.54,235.12,227.33,232.32,46290.41,10738693.79
1592956800,6/24/20,ETHUSD,243.03,249.28,230.73,234.54,79729.68,19060350.13
1592870400,6/23/20,ETHUSD,243.22,245.09,240.85,243.03,41693.42,10133369.33
1592784000,6/22/20,ETHUSD,227.85,246.99,227.27,243.22,75131,17953983.32
1592697600,6/21/20,ETHUSD,228.78,231,227.1,227.85,15266.16,3505022.75
1592611200,6/20/20,ETHUSD,228.62,230.66,224.6,228.78,20758.86,4732383.93
1592524800,6/19/20,ETHUSD,231.38,232.09,226.26,228.62,30780.67,7060260.07
1592438400,6/18/20,ETHUSD,233.61,234.45,227.55,231.38,20495.64,4739853.37
1592352000,6/17/20,ETHUSD,235.33,237.38,227.71,233.61,36766.12,8562048.4
1592265600,6/16/20,ETHUSD,230.97,236.25,228.78,235.33,37198.88,8675746.15
1592179200,6/15/20,ETHUSD,231.68,233.8,218.1,230.97,79331.61,17959812.29
1592092800,6/14/20,ETHUSD,237.92,238.69,230,231.68,33590.31,7864346.41
1592006400,6/13/20,ETHUSD,237.57,238.64,234.62,237.92,18365.9,4349519.82
1591920000,6/12/20,ETHUSD,230.11,239.22,228.01,237.57,36553.58,8610722.44
1591833600,6/11/20,ETHUSD,247.96,250.15,225.71,230.11,86325,20423609.69
1591747200,6/10/20,ETHUSD,244,250.49,242.22,247.96,47892.14,11776107.22
1591660800,6/9/20,ETHUSD,246.62,249.9,237.78,244,43739.99,10680562.03
1591574400,6/8/20,ETHUSD,244.9,247.77,241.2,246.62,31951.44,7794736.58
1591488000,6/7/20,ETHUSD,242.01,245.93,234.37,244.9,73516.78,17627746.1
1591401600,6/6/20,ETHUSD,240.03,244.5,237.67,242.01,24819.2,5980351.51
1591315200,6/5/20,ETHUSD,243.4,247.89,239.04,240.03,37568.41,9113715.27
1591228800,6/4/20,ETHUSD,244.54,246.66,235.54,243.4,59523.49,14436351.83
1591142400,6/3/20,ETHUSD,237.55,245.02,233.47,244.54,60196.28,14385492.01
1591056000,6/2/20,ETHUSD,248.45,253.54,218.48,237.55,104118.65,25012318.87
1590969600,6/1/20,ETHUSD,231.76,251.29,230.56,248.45,104055.22,25132166.98
1590883200,5/31/20,ETHUSD,243.7,245.48,229.5,231.76,69072.62,16345924.38
1590796800,5/30/20,ETHUSD,220.65,247.28,218.7,243.7,87855.47,20559218.68
1590710400,5/29/20,ETHUSD,220.26,224.7,217.67,220.65,61255.11,13520975.08
1590624000,5/28/20,ETHUSD,208.28,220.7,204.66,220.26,64356.14,13713132.58
1590537600,5/27/20,ETHUSD,200.85,208.35,200.81,208.28,30770.26,6309809.14
1590451200,5/26/20,ETHUSD,204.11,204.9,196.51,200.85,35893.53,7218256.29
1590364800,5/25/20,ETHUSD,199.53,205.57,198.03,204.11,23039.49,4675010.83
1590278400,5/24/20,ETHUSD,206.71,210.68,199.5,199.53,50612.89,10417442.29
1590192000,5/23/20,ETHUSD,207.23,211.5,204.68,206.71,26502.52,5512312.66
1590105600,5/22/20,ETHUSD,198.35,209.33,196.21,207.23,50783.43,10323237.03
1590019200,5/21/20,ETHUSD,209.87,211.41,191.31,198.35,67339.71,13492130.01
1589932800,5/20/20,ETHUSD,214.76,215.45,205.57,209.87,49278.12,10377654.48
1589846400,5/19/20,ETHUSD,214.91,215.99,209.31,214.76,45468.95,9662573.42
1589760000,5/18/20,ETHUSD,206.94,216.98,206.94,214.91,69841.39,14859606.13
1589673600,5/17/20,ETHUSD,200.5,209.92,199.44,206.94,31289.55,6437027.26
1589587200,5/16/20,ETHUSD,194.76,203.33,193.21,200.5,46092.5,9153019.54
1589500800,5/15/20,ETHUSD,203.43,204.23,191.3,194.76,51150.16,10129164.6
1589414400,5/14/20,ETHUSD,200.07,206.16,195.53,203.43,73143.86,14730848.19
1589328000,5/13/20,ETHUSD,189.72,201.41,188.55,200.07,48897.73,9588081.39
1589241600,5/12/20,ETHUSD,185.89,192.42,185.73,189.72,35301.7,6694985.88
1589155200,5/11/20,ETHUSD,188.02,194.85,176.56,185.89,93152.02,17259953.31
1589068800,5/10/20,ETHUSD,210.03,210.03,180.4,188.02,154580.46,29279998.05
1588982400,5/9/20,ETHUSD,211.62,214.72,208.4,210.03,35238.62,7462414.54
1588896000,5/8/20,ETHUSD,212.34,217.08,207.21,211.62,52790.49,11212144.93
1588809600,5/7/20,ETHUSD,199.48,215.18,196.99,212.34,115544.02,24035931.93
1588723200,5/6/20,ETHUSD,205.62,211.31,197,199.48,70187.76,14484524.76
1588636800,5/5/20,ETHUSD,206.99,212.19,200.82,205.62,53264.64,10937569.67
1588550400,5/4/20,ETHUSD,209.9,210.8,195.15,206.99,117104.07,23831262.54
1588464000,5/3/20,ETHUSD,214.11,219.32,203.8,209.9,69177.42,14667070.03
1588377600,5/2/20,ETHUSD,211.88,215.71,210.54,214.11,41004.81,8754176.18
1588291200,5/1/20,ETHUSD,206.2,217.42,206.14,211.88,69836.73,14754368.83
1588204800,4/30/20,ETHUSD,215.45,227.53,202.4,206.2,153701.68,32958985.39
1588118400,4/29/20,ETHUSD,196.71,219.09,196.71,215.45,143120.56,29880667.42
1588032000,4/28/20,ETHUSD,196.84,198.1,192.42,196.71,68849.26,13474747.69
1587945600,4/27/20,ETHUSD,197.83,199.33,187.3,196.84,79852.05,15544355.82
1587859200,4/26/20,ETHUSD,194.52,200,192.5,197.83,77207.7,15114371.22
1587772800,4/25/20,ETHUSD,187.72,198,185.81,194.52,86641.54,16794392.9
1587686400,4/24/20,ETHUSD,185.68,190.24,184.2,187.72,110637.17,20787684.21
1587600000,4/23/20,ETHUSD,183.16,194.38,178.52,185.68,138979.94,25944630.5
1587513600,4/22/20,ETHUSD,170.99,184.69,170.09,183.16,86876.79,15599914.56
1587427200,4/21/20,ETHUSD,170.49,174.79,168.32,170.99,59116.87,10162059.71
1587340800,4/20/20,ETHUSD,180.22,186.76,166.13,170.49,172460.39,30228463.06
1587254400,4/19/20,ETHUSD,187.65,188.66,176,180.22,86192.84,15694473.99
1587168000,4/18/20,ETHUSD,170.92,189.89,170.8,187.65,107239.99,19417624.49
1587081600,4/17/20,ETHUSD,172.73,175,168.38,170.92,69101.8,11820723.38
1586995200,4/16/20,ETHUSD,152.62,175.41,147,172.73,176544.14,29320294.3
1586908800,4/15/20,ETHUSD,158.59,161.47,151.82,152.62,59681.37,9317759.92
1586822400,4/14/20,ETHUSD,156.77,162.26,155.55,158.59,45030.57,7160543.24
1586736000,4/13/20,ETHUSD,158.72,159.47,150,156.77,91556.15,14131312.53
1586649600,4/12/20,ETHUSD,158.58,165.84,155.45,158.72,89900.13,14561159.95
1586563200,4/11/20,ETHUSD,158.17,161.53,154.2,158.58,38376.58,6062920.27
1586476800,4/10/20,ETHUSD,169.92,170.33,152.46,158.17,113600.59,18098003.18
1586390400,4/9/20,ETHUSD,173.78,174.04,165.25,169.92,70517.13,12020445.61
1586304000,4/8/20,ETHUSD,164.6,174.62,163.52,173.78,102350.58,17415170.95
1586217600,4/7/20,ETHUSD,171.64,176.55,162.15,164.6,125731.66,21410265.15
1586131200,4/6/20,ETHUSD,142.88,172.4,142.85,171.64,136778.41,21723849.92
1586044800,4/5/20,ETHUSD,144.4,145.96,140.8,142.88,24457.35,3503772.09
1585958400,4/4/20,ETHUSD,141.32,146.63,139.09,144.4,34593.67,4940028.64
1585872000,4/3/20,ETHUSD,141.48,146.9,137.1,141.32,65329.44,9297973.02
1585785600,4/2/20,ETHUSD,135.88,150.7,135.65,141.48,93176.67,13186942.86
1585699200,4/1/20,ETHUSD,133.1,137.41,128.85,135.88,58258.27,7722449.96
1585612800,3/31/20,ETHUSD,132.28,135.36,130.35,133.1,39718.42,5280093.97
1585526400,3/30/20,ETHUSD,124.36,135.47,124.02,132.28,64033.03,8401843.33
1585440000,3/29/20,ETHUSD,131.38,131.99,123.94,124.36,52230.5,6679051.08
1585353600,3/28/20,ETHUSD,131.59,133.3,125,131.38,62702.42,8063795
1585267200,3/27/20,ETHUSD,139.01,141.83,129.19,131.59,58110.59,7937143.73
1585180800,3/26/20,ETHUSD,136.35,140.04,133.57,139.01,57934.48,7882667.3
1585094400,3/25/20,ETHUSD,139.22,143.43,132.68,136.35,73478.72,10088780.72
1585008000,3/24/20,ETHUSD,136.58,144.3,133.19,139.22,113260.94,15643056.86
1584921600,3/23/20,ETHUSD,122.38,138.25,119.26,136.58,132757.66,17173772.68
1584835200,3/22/20,ETHUSD,132.64,137.38,108.1,122.38,153223.97,19362120.15
1584748800,3/21/20,ETHUSD,133.5,138.33,125.79,132.64,99714.9,13238011.84
1584662400,3/20/20,ETHUSD,136.75,153.49,115,133.5,244186.1,33418074.57
1584576000,3/19/20,ETHUSD,118.61,143.34,115.84,136.75,185300.51,24162017.17
1584489600,3/18/20,ETHUSD,116.11,118.72,110.19,118.61,114240.47,13119977.73
1584403200,3/17/20,ETHUSD,110.97,121.45,109.68,116.11,120623.82,14107583.09
1584316800,3/16/20,ETHUSD,123.24,123.76,100.63,110.97,231028.14,25532653.62
1584230400,3/15/20,ETHUSD,122.28,133.97,119.86,123.24,144856.81,17993595.07
1584144000,3/14/20,ETHUSD,135.45,135.45,120.34,122.28,82320.23,10534889.9
1584057600,3/13/20,ETHUSD,108.78,145.1,89.8,135.45,612321.64,74143067.68
1583971200,3/12/20,ETHUSD,194.81,195.58,101.52,108.78,770373.77,107549683.2
1583884800,3/11/20,ETHUSD,200.15,203,182,194.81,105637.2,20124069.33
1583798400,3/10/20,ETHUSD,203.38,206.42,194.77,200.15,70719.09,14251175.89
1583712000,3/9/20,ETHUSD,199.89,208.68,189.07,203.38,152931.11,30531315.96
1583625600,3/8/20,ETHUSD,237.6,237.6,196,199.89,132698.27,29060646.48
1583539200,3/7/20,ETHUSD,245.74,252.5,236.22,237.6,59102.89,14359859.31
1583452800,3/6/20,ETHUSD,228.66,246.27,227.67,245.74,69930.43,16589662.37
1583366400,3/5/20,ETHUSD,224.48,234.6,224.48,228.66,74780.1,17206928.37
1583280000,3/4/20,ETHUSD,223.53,228.89,220.47,224.48,33641.54,7549332.1
1583193600,3/3/20,ETHUSD,232,232.99,220.25,223.53,59957.57,13557686.99
1583107200,3/2/20,ETHUSD,217.5,235.52,215.69,232,78810.69,17848332.52
1583020800,3/1/20,ETHUSD,217.78,228,212.02,217.5,77113.13,16914292.19
1582934400,2/29/20,ETHUSD,227.09,233.31,216.91,217.78,43963.85,9857099.01
1582848000,2/28/20,ETHUSD,227.5,234.39,213.68,227.09,93767.54,21004660.81
1582761600,2/27/20,ETHUSD,223.71,238.13,208,227.5,115939.47,26048317.28
1582675200,2/26/20,ETHUSD,246.7,249.89,215.67,223.71,173000.05,40066829.94
1582588800,2/25/20,ETHUSD,265.81,266.25,244,246.7,92993.85,23519915.51
1582502400,2/24/20,ETHUSD,275.73,278.26,256.83,265.81,77319.35,20718923.07
1582416000,2/23/20,ETHUSD,262.48,276.58,261.75,275.73,33443.64,9066012.85
1582329600,2/22/20,ETHUSD,265.58,267.01,256.1,262.48,37604.64,9856027.91
1582243200,2/21/20,ETHUSD,257.96,268.5,254.24,265.58,58126.81,15299444.68
1582156800,2/20/20,ETHUSD,258.85,264.24,244.24,257.96,89256.42,22889042.07
1582070400,2/19/20,ETHUSD,282.82,287,251.25,258.85,110872.7,30090026.08
1581984000,2/18/20,ETHUSD,268.22,286.49,259.46,282.82,117607.23,32347076.98
1581897600,2/17/20,ETHUSD,258.82,268.99,242.51,268.22,108506.16,27495756.67
1581811200,2/16/20,ETHUSD,264.92,274.03,237,258.82,125657.05,32103433.76
1581724800,2/15/20,ETHUSD,285.96,288.98,261,264.92,115030.84,31652824.57
1581638400,2/14/20,ETHUSD,268.64,287.71,259.63,285.96,97567.12,26738676.58
1581552000,2/13/20,ETHUSD,266.4,278,254.22,268.64,138634.23,37158255.04
1581465600,2/12/20,ETHUSD,237.83,275.88,237.83,266.4,180387.18,46628269.12
1581379200,2/11/20,ETHUSD,223,239.89,217.7,237.83,96819.09,22027383.12
1581292800,2/10/20,ETHUSD,228.64,229.4,216.6,223,73388.54,16334075.65
1581206400,2/9/20,ETHUSD,223.27,230.8,222.98,228.64,70207.47,15960767.47
1581120000,2/8/20,ETHUSD,222.91,228,213.41,223.27,101765.84,22680253.08
1581033600,2/7/20,ETHUSD,212.92,224.77,212.92,222.91,96336.79,21195235.15
1580947200,2/6/20,ETHUSD,203.76,216.4,201.19,212.92,99624.9,20973076.78
1580860800,2/5/20,ETHUSD,188.35,207.95,187.71,203.76,83027.95,16538929.29
1580774400,2/4/20,ETHUSD,189.78,191.28,184,188.35,49686.45,9291064.06
1580688000,2/3/20,ETHUSD,188.25,195.14,186.43,189.78,46623.28,8870191.8
1580601600,2/2/20,ETHUSD,183.41,193.3,178.9,188.25,58669.58,11071115.13
1580515200,2/1/20,ETHUSD,179.68,184,178.92,183.41,28479.34,5178906.33
1580428800,1/31/20,ETHUSD,184.34,185.47,175,179.68,48483.42,8720686.58
1580342400,1/30/20,ETHUSD,173.48,186.6,170.5,184.34,119344.94,21196031.72
1580256000,1/29/20,ETHUSD,176.41,179,172.95,173.48,53187.5,9379328.14
1580169600,1/28/20,ETHUSD,169.88,176.89,169.88,176.41,63423.42,10961897.07
1580083200,1/27/20,ETHUSD,167.4,171.77,164.94,169.88,43008.98,7260125.85
1579996800,1/26/20,ETHUSD,160.12,167.65,159.06,167.4,62459.33,10208667.18
1579910400,1/25/20,ETHUSD,162.32,162.48,157.43,160.12,39910.63,6376794.32
1579824000,1/24/20,ETHUSD,162.5,164.3,155.25,162.32,75972.15,12165151.81
1579737600,1/23/20,ETHUSD,167.66,167.67,159,162.5,48633.45,7887955.32
1579651200,1/22/20,ETHUSD,169.3,170.92,165.61,167.66,40214.34,6754330.86
1579564800,1/21/20,ETHUSD,166.61,170.01,164.61,169.3,36296.82,6080393.06
1579478400,1/20/20,ETHUSD,166.84,169.2,160.9,166.61,65225.61,10772732.3
1579392000,1/19/20,ETHUSD,174.03,178.06,161.77,166.84,76137.29,12843179.12
1579305600,1/18/20,ETHUSD,169.59,179,164.87,174.03,83960.37,14602963.39
1579219200,1/17/20,ETHUSD,164.17,174,161.98,169.59,106510.44,18063021.44
1579132800,1/16/20,ETHUSD,166.31,167.27,158.42,164.17,55839.8,9028802.62
1579046400,1/15/20,ETHUSD,166.19,171.61,159.05,166.31,72365.54,11949129.02
1578960000,1/14/20,ETHUSD,143.58,170,143.45,166.19,138641.14,22014417.08
1578873600,1/13/20,ETHUSD,146.5,146.99,142,143.58,27611.3,3961345.95
1578787200,1/12/20,ETHUSD,142.62,146.5,141.53,146.5,21408.86,3096796.88
1578700800,1/11/20,ETHUSD,144.92,147.92,141.28,142.62,43161.3,6216232.11
1578614400,1/10/20,ETHUSD,137.91,145.32,135.14,144.92,47164,6667296.37
1578528000,1/9/20,ETHUSD,140.7,141.57,135.33,137.91,33229.04,4590085.07
1578441600,1/8/20,ETHUSD,143.2,147.95,137.03,140.7,93275.55,13224871.39
1578355200,1/7/20,ETHUSD,144.34,145.32,138.98,143.2,50304.25,7182052.46
1578268800,1/6/20,ETHUSD,135.27,144.57,134.86,144.34,67256.59,9496104.17
1578182400,1/5/20,ETHUSD,134.14,138.3,133.83,135.27,28960.24,3938404.28
1578096000,1/4/20,ETHUSD,134,135.91,132.58,134.14,16218.07,2169398.09
1578009600,1/3/20,ETHUSD,126.72,134.72,125.4,134,50257.32,6580784.61
1577923200,1/2/20,ETHUSD,130.33,130.33,126,126.72,25761.75,3295028.62
1577836800,1/1/20,ETHUSD,128.66,132.86,128.19,130.33,13374.45,1751405.65
1577750400,12/31/19,ETHUSD,131.1,133.28,127.79,128.6,24567.97,3200122.98
1577664000,12/30/19,ETHUSD,134.31,136.02,129.86,131.1,30602.48,4057796.6
1577577600,12/29/19,ETHUSD,127.83,137.81,127.37,134.31,34606.12,4591550.51
1577491200,12/28/19,ETHUSD,126.25,129.79,125.91,127.83,16336.62,2087088.87
1577404800,12/27/19,ETHUSD,125.51,126.7,122.22,126.25,25132.3,3134755.26
1577318400,12/26/19,ETHUSD,124.87,131.96,124.19,125.51,28189.67,3586876.34
1577232000,12/25/19,ETHUSD,127.74,127.79,122.96,124.87,28284.1,3526579.7
1577145600,12/24/19,ETHUSD,128,129.46,126.64,127.74,16689.91,2135214.11
1577059200,12/23/19,ETHUSD,132.3,135.1,126.1,128,34183.83,4474211.42
1576972800,12/22/19,ETHUSD,127.02,133.2,127,132.3,36072.49,4705072.26
1576886400,12/21/19,ETHUSD,128.26,128.44,126.68,127.02,12441.34,1583578.01
1576800000,12/20/19,ETHUSD,128.12,129.37,125.97,128.26,25080.1,3199839.28
1576713600,12/19/19,ETHUSD,126.88,133.99,125.77,128.12,50912.03,6525694.5
1576627200,12/18/19,ETHUSD,121.75,134.86,115.44,132.88,95833.63,11951891.74
1576540800,12/17/19,ETHUSD,132.41,132.74,119.62,121.75,78294.31,9872841.88
1576454400,12/16/19,ETHUSD,142.28,142.49,130,132.41,65474.66,8834328.31
1576368000,12/15/19,ETHUSD,141.77,143.85,139.65,142.28,18787.78,2667105.77
1576281600,12/14/19,ETHUSD,144.48,145.02,141.06,141.77,14563.11,2083959.4
1576195200,12/13/19,ETHUSD,144.88,145.1,142.73,144.48,3997.11,575042.25
1576108800,12/12/19,ETHUSD,143.09,145.73,140.49,144.88,10678.57,1531831.42
1576022400,12/11/19,ETHUSD,145.58,146.22,142,143.09,15315.65,2201424.3
1575936000,12/10/19,ETHUSD,147.32,148.19,143.41,145.58,23633.62,3453760.5
1575849600,12/9/19,ETHUSD,150.72,151.35,146.42,147.32,20466.78,3041840.87
1575763200,12/8/19,ETHUSD,147.37,151.9,146.45,150.72,19525.03,2923467.78
1575676800,12/7/19,ETHUSD,148.9,149.8,147.12,147.37,13528.96,2003551.47
1575590400,12/6/19,ETHUSD,147.99,149.8,145.94,148.9,15708.92,2322391.29
1575504000,12/5/19,ETHUSD,145.3,148.85,143.91,147.99,19184.24,2809307.44
1575417600,12/4/19,ETHUSD,147.37,153.12,143.25,145.3,42277.67,6223639.48
1575331200,12/3/19,ETHUSD,148.85,149.95,145.08,147.37,18640.63,2754938.02
1575244800,12/2/19,ETHUSD,150.76,151.49,146.96,148.85,15592.45,2318122.39
1575158400,12/1/19,ETHUSD,151.74,152.49,146,150.76,24838.46,3696125.45
1575072000,11/30/19,ETHUSD,154.78,155.34,150.01,151.74,14873.79,2267375.01
